member_id,join_date,membership_tier,home_club,age,gender,monthly_fee,churn_date,total_checkins,avg_app_login_minutes,trainer_sessions,unique_clubs,unique_classes,total_sales,avg_profit_margin,is_churned,tier_code
M000221,2023-10-26,VIP,Harlem_Strong,57,Other,129.99,,13,29.76923076923077,0,9,3,11.41,0.335,0,4
M000222,2024-07-28,Premium,NYC_Downtown,61,F,79.99,2026-07-23,23,36.78260869565217,2,12,6,117.36,0.34249999999999997,1,1
M000223,2023-11-30,Premium,Astoria_Fit,31,Other,79.99,,10,37.3,0,8,3,69.3,0.46,0,1
M000224,2023-01-16,Basic,Staten_Island,70,Other,49.99,,15,30.666666666666668,0,9,4,0.0,0.0,0,0
M000225,2024-07-06,Premium,NYC_Downtown,62,F,79.99,,11,27.90909090909091,1,8,3,152.2,0.365,0,1
M000226,2023-12-27,VIP,Manhattan_Premium,22,F,129.99,,11,42.27272727272727,2,8,5,219.22,0.34199999999999997,0,4
M000227,2024-12-10,Student,Long_Island_City,57,M,39.99,,13,43.07692307692308,0,8,3,80.27,0.3925,0,3
M000228,2023-11-14,VIP,NYC_Uptown,40,M,129.99,,13,47.92307692307692,0,9,4,48.8,0.36250000000000004,0,4
M000229,2023-04-18,Student,Harlem_Strong,51,Other,39.99,,14,41.857142857142854,0,8,4,90.43,0.295,0,3
M000230,2023-09-14,VIP,Staten_Island,22,M,129.99,,18,30.77777777777778,1,10,5,130.85,0.34,0,4
M000231,2024-11-04,Senior,Financial_District,65,F,44.99,,12,9.833333333333334,0,9,4,200.5,0.32,0,2
M000232,2024-05-11,VIP,Upper_East_Side,21,F,129.99,,23,28.26086956521739,3,12,3,218.23000000000002,0.415,0,4
M000233,2024-12-23,Senior,Midtown_Elite,33,F,44.99,,17,28.823529411764707,0,10,4,189.62,0.35111111111111115,0,2
M000234,2024-11-27,Premium,Williamsburg,19,F,79.99,,23,27.47826086956522,1,13,5,195.28,0.398,0,1
M000235,2023-08-15,Premium,Midtown_Elite,29,F,79.99,,10,34.4,0,9,3,129.19,0.3425,0,1
M000236,2023-02-24,Basic,Manhattan_Premium,65,F,49.99,,14,23.285714285714285,3,9,5,193.09,0.34249999999999997,0,0
M000237,2023-09-10,Senior,Upper_East_Side,42,Other,44.99,,14,32.5,2,10,1,145.77,0.382,0,2
M000238,2023-09-29,Premium,Upper_East_Side,24,M,79.99,,13,32.76923076923077,0,10,2,7.6,0.405,0,1
M000239,2024-07-02,Senior,Astoria_Fit,19,Other,44.99,,19,34.68421052631579,3,9,6,107.44,0.4,0,2
M000240,2023-01-25,Premium,Williamsburg,48,Other,79.99,2024-02-02,16,42.5,0,8,5,9.0,0.41,1,1
M000241,2024-03-21,Student,Midtown_Elite,56,F,39.99,,13,38.61538461538461,0,10,4,2.65,0.47,0,3
M000242,2023-05-07,Student,Astoria_Fit,52,M,39.99,2024-10-19,9,46.22222222222222,3,7,5,124.25999999999999,0.4033333333333333,1,3
M000243,2023-07-11,Premium,Long_Island_City,68,Other,79.99,,17,39.8235294117647,0,9,5,94.25,0.31,0,1
M000244,2023-06-10,Student,Chinatown_Active,36,F,39.99,,14,25.214285714285715,1,10,1,114.03999999999999,0.42,0,3
M000245,2023-11-23,Premium,Williamsburg,22,M,79.99,,18,37.388888888888886,2,11,5,69.69,0.27,0,1
M000246,2023-01-04,Premium,Brooklyn_Heights,65,M,79.99,,12,33.25,0,9,0,150.62,0.352,0,1
M000247,2024-05-28,Basic,Astoria_Fit,37,F,49.99,,10,42.0,2,7,4,5.66,0.26,0,0
M000248,2024-01-27,Senior,Brooklyn_Heights,41,M,44.99,,19,26.157894736842106,3,10,4,101.44,0.36333333333333334,0,2
M000249,2023-02-12,Student,Financial_District,31,M,39.99,,22,38.22727272727273,3,12,3,24.39,0.375,0,3
M000250,2024-12-09,Premium,Financial_District,44,M,79.99,,17,30.294117647058822,0,12,3,109.44999999999999,0.42,0,1
M000251,2023-09-20,VIP,Queens_Central,29,M,129.99,,10,38.5,0,9,2,124.74,0.32,0,4
M000252,2023-11-16,VIP,Chinatown_Active,25,F,129.99,,15,34.733333333333334,1,10,3,106.62,0.37,0,4
M000253,2024-02-21,Premium,NYC_Uptown,54,M,79.99,,15,27.666666666666668,1,7,1,95.37,0.28500000000000003,0,1
M000254,2023-07-19,Basic,Staten_Island,52,M,49.99,,12,37.916666666666664,0,7,2,2.26,0.33,0,0
M000255,2024-01-03,VIP,Bronx_Fitness,27,M,129.99,,15,38.53333333333333,0,9,2,37.39,0.445,0,4
M000256,2024-05-18,Student,Staten_Island,65,M,39.99,,13,18.0,0,11,2,22.1,0.47,0,3
M000257,2024-07-01,Premium,Astoria_Fit,67,Other,79.99,,12,46.166666666666664,1,9,6,139.49,0.35000000000000003,0,1
M000258,2023-06-03,Senior,Staten_Island,54,Other,44.99,,18,27.77777777777778,0,9,6,129.66,0.294,0,2
M000259,2024-01-28,VIP,Bronx_Fitness,47,Other,129.99,,15,26.4,0,10,3,283.29,0.3275,0,4
M000260,2023-01-19,Premium,Williamsburg,26,Other,79.99,,12,42.166666666666664,1,10,3,163.85,0.37666666666666665,0,1
M000261,2024-02-15,Senior,Manhattan_Premium,23,Other,44.99,,17,30.41176470588235,1,12,2,52.83,0.36000000000000004,0,2
M000262,2023-09-14,Basic,Staten_Island,56,M,49.99,,10,30.4,0,8,3,58.65,0.44,0,0
M000263,2024-10-27,Basic,Midtown_Elite,66,Other,49.99,,14,26.285714285714285,1,11,3,100.08,0.32,0,0
M000264,2023-11-21,Senior,Upper_East_Side,23,F,44.99,,11,27.181818181818183,0,10,2,92.08,0.345,0,2
M000265,2024-03-17,Premium,Long_Island_City,68,F,79.99,,9,14.666666666666666,0,5,2,178.14999999999998,0.2825,0,1
M000266,2023-06-30,Student,Brooklyn_Heights,40,F,39.99,,13,45.69230769230769,0,9,3,131.85,0.3833333333333333,0,3
M000267,2024-12-16,Basic,Brooklyn_Heights,69,Other,49.99,,19,32.94736842105263,1,13,5,114.15,0.3675,0,0
M000268,2024-07-12,Basic,Upper_East_Side,54,M,49.99,2026-03-03,15,55.46666666666667,1,9,3,209.73000000000002,0.454,1,0
M000269,2023-01-26,Basic,Staten_Island,43,F,49.99,,16,24.8125,0,9,3,230.04000000000002,0.3514285714285714,0,0
M000270,2023-11-08,Premium,NYC_Downtown,49,Other,79.99,,19,35.8421052631579,2,11,6,129.9,0.385,0,1
M000271,2023-06-17,Student,Long_Island_City,18,F,39.99,,12,28.666666666666668,1,9,3,105.95,0.395,0,3
M000272,2024-12-20,Basic,Midtown_Elite,39,F,49.99,,15,27.133333333333333,0,9,3,62.269999999999996,0.4266666666666667,0,0
M000273,2023-03-28,Senior,Long_Island_City,22,Other,44.99,,13,30.076923076923077,2,9,1,25.87,0.43,0,2
M000274,2023-07-18,VIP,NYC_Downtown,49,F,129.99,,23,52.56521739130435,3,11,5,0.0,0.0,0,4
M000275,2023-01-27,Premium,Queens_Central,69,Other,79.99,,14,26.714285714285715,2,10,4,122.47,0.33,0,1
M000276,2024-09-22,Senior,Brooklyn_Heights,29,Other,44.99,,19,37.21052631578947,2,12,4,300.71,0.33199999999999996,0,2
M000277,2024-09-04,Senior,Williamsburg,60,M,44.99,,19,39.31578947368421,2,10,4,269.39,0.35000000000000003,0,2
M000278,2024-08-08,Basic,Manhattan_Premium,20,M,49.99,,16,42.875,1,11,4,99.86,0.3866666666666667,0,0
M000279,2023-02-04,Basic,Astoria_Fit,56,Other,49.99,,18,52.44444444444444,0,12,4,62.06,0.4266666666666667,0,0
M000280,2023-03-18,Basic,NYC_Downtown,35,F,49.99,,14,24.857142857142858,1,9,4,140.53,0.3325,0,0
M000281,2023-09-01,VIP,Queens_Central,21,Other,129.99,,11,39.36363636363637,0,8,5,67.83,0.315,0,4
M000282,2024-06-04,Senior,Bronx_Fitness,42,F,44.99,,8,51.875,2,6,1,170.07999999999998,0.314,0,2
M000283,2023-02-27,Basic,Queens_Central,33,F,49.99,2023-07-04,11,20.0,0,10,5,132.38,0.364,1,0
M000284,2023-01-19,VIP,Staten_Island,38,Other,129.99,2023-07-04,12,44.083333333333336,0,10,4,179.45,0.42000000000000004,1,4
M000285,2023-06-23,Basic,Upper_East_Side,48,F,49.99,,13,27.53846153846154,0,7,4,12.51,0.32499999999999996,0,0
M000286,2023-10-02,Premium,Midtown_Elite,18,M,79.99,,16,31.8125,1,10,3,163.92000000000002,0.3433333333333333,0,1
M000287,2023-08-19,Basic,Harlem_Strong,28,M,49.99,,12,31.166666666666668,0,8,4,157.29,0.3375,0,0
M000288,2023-04-04,Senior,Midtown_Elite,50,F,44.99,,15,29.6,0,11,3,362.99,0.37285714285714283,0,2
M000289,2024-04-09,Basic,Chinatown_Active,51,M,49.99,,18,35.611111111111114,0,10,4,237.78,0.37124999999999997,0,0
M000290,2024-10-12,VIP,Financial_District,19,M,129.99,,7,23.571428571428573,0,6,1,41.09,0.43,0,4
M000291,2023-12-02,Premium,Astoria_Fit,42,F,79.99,,21,27.428571428571427,0,11,3,85.28,0.29,0,1
M000292,2023-03-24,Basic,Astoria_Fit,54,M,49.99,,13,24.76923076923077,2,10,2,119.55000000000001,0.2833333333333333,0,0
M000293,2023-07-05,Senior,Williamsburg,41,Other,44.99,,12,48.0,0,9,3,238.78,0.31333333333333335,0,2
M000294,2023-04-03,Premium,Financial_District,51,Other,79.99,,20,44.9,0,11,7,0.0,0.0,0,1
M000295,2024-09-18,Senior,Upper_East_Side,33,Other,44.99,2026-06-11,19,37.8421052631579,1,12,5,92.16,0.34,1,2
M000296,2024-08-09,VIP,Midtown_Elite,60,M,129.99,2026-04-15,17,40.588235294117645,1,10,4,86.97999999999999,0.37000000000000005,1,4
M000297,2024-04-06,Student,NYC_Downtown,67,M,39.99,2024-10-26,16,35.4375,0,8,5,197.54,0.37166666666666665,1,3
M000298,2023-12-24,Senior,Financial_District,61,M,44.99,,17,37.294117647058826,1,9,5,64.38,0.23,0,2
M000299,2024-09-06,Senior,NYC_Downtown,38,F,44.99,,17,34.35294117647059,1,11,4,88.32,0.36999999999999994,0,2
M000300,2023-03-06,Premium,NYC_Downtown,41,M,79.99,,11,75.63636363636364,0,7,5,88.22,0.35000000000000003,0,1
M000301,2024-01-22,Basic,Bronx_Fitness,52,F,49.99,,14,39.142857142857146,1,10,3,0.0,0.0,0,0
M000302,2024-09-19,Premium,Manhattan_Premium,18,Other,79.99,,14,51.785714285714285,3,9,5,54.48,0.26,0,1
M000303,2023-02-07,VIP,Manhattan_Premium,29,F,129.99,,9,19.88888888888889,1,6,2,250.34,0.36,0,4
M000304,2023-06-29,Senior,Astoria_Fit,59,F,44.99,,18,35.888888888888886,1,12,3,29.16,0.45499999999999996,0,2
M000305,2023-01-24,Student,Staten_Island,43,Other,39.99,,13,34.92307692307692,1,7,2,164.62,0.302,0,3
M000306,2023-03-01,VIP,Astoria_Fit,43,Other,129.99,,22,43.95454545454545,2,13,6,122.38,0.275,0,4
M000307,2024-09-26,VIP,NYC_Downtown,61,M,129.99,2025-03-16,15,38.13333333333333,0,9,3,209.69,0.354,1,4
M000308,2023-04-13,Basic,Long_Island_City,29,M,49.99,,12,28.083333333333332,0,8,1,141.53,0.305,0,0
M000309,2024-05-21,Senior,Financial_District,61,F,44.99,,12,62.083333333333336,0,9,2,271.95,0.37833333333333335,0,2
M000310,2024-06-11,VIP,Chinatown_Active,24,M,129.99,2025-10-17,15,42.8,2,10,5,95.24000000000001,0.37333333333333335,1,4
M000311,2023-08-07,VIP,Harlem_Strong,28,M,129.99,,13,50.84615384615385,0,10,3,191.09,0.364,0,4
M000312,2023-05-28,VIP,NYC_Downtown,49,F,129.99,,12,47.5,0,6,3,120.33,0.31,0,4
M000313,2023-08-28,VIP,Midtown_Elite,49,Other,129.99,,10,35.5,1,9,4,115.91,0.39,0,4
M000314,2024-05-19,Student,Harlem_Strong,25,M,39.99,,18,38.44444444444444,1,11,6,339.7,0.3528571428571428,0,3
M000315,2023-04-17,Premium,Financial_District,57,Other,79.99,,15,29.933333333333334,0,10,4,41.0,0.41,0,1
M000316,2023-07-04,Student,Long_Island_City,42,Other,39.99,,11,40.36363636363637,3,8,3,129.8,0.388,0,3
M000317,2023-07-09,VIP,Bronx_Fitness,23,Other,129.99,,13,38.07692307692308,0,9,3,0.0,0.0,0,4
M000318,2023-07-11,Basic,Upper_East_Side,40,F,49.99,2024-09-27,18,39.5,2,9,5,78.05,0.435,1,0
M000319,2024-06-19,VIP,NYC_Uptown,50,M,129.99,,13,40.30769230769231,0,9,2,70.23,0.34,0,4
M000320,2023-01-06,VIP,Harlem_Strong,58,Other,129.99,2023-10-03,6,55.333333333333336,0,5,1,167.62,0.35333333333333333,1,4
M000321,2023-08-02,Premium,Harlem_Strong,49,M,79.99,,19,47.8421052631579,0,11,6,126.94,0.31,0,1
M000322,2024-05-03,Basic,NYC_Downtown,58,F,49.99,2024-09-03,18,41.72222222222222,0,11,4,212.76999999999998,0.34199999999999997,1,0
M000323,2023-10-13,VIP,Brooklyn_Heights,36,Other,129.99,,15,32.06666666666667,1,11,4,136.87,0.37333333333333335,0,4
M000324,2023-09-26,Basic,Long_Island_City,20,M,49.99,,15,42.53333333333333,0,10,3,27.07,0.41000000000000003,0,0
M000325,2024-11-27,Senior,Bronx_Fitness,42,Other,44.99,,16,34.875,1,9,3,155.5,0.286,0,2
M000326,2024-09-16,Student,Bronx_Fitness,55,Other,39.99,,10,55.7,0,8,1,108.97,0.45499999999999996,0,3
M000327,2024-12-20,Senior,Bronx_Fitness,44,Other,44.99,,14,34.42857142857143,0,8,3,191.22,0.366,0,2
M000328,2023-10-04,Student,Queens_Central,40,F,39.99,,13,40.84615384615385,0,8,2,117.11999999999999,0.38666666666666666,0,3
M000329,2024-11-17,Student,Astoria_Fit,28,M,39.99,,8,47.25,1,7,3,124.15,0.2875,0,3
M000330,2024-11-17,Premium,Midtown_Elite,40,F,79.99,,15,44.6,1,9,2,96.43,0.2966666666666667,0,1
M000331,2023-05-31,Senior,Brooklyn_Heights,27,M,44.99,,11,26.454545454545453,0,9,3,23.419999999999998,0.335,0,2
M000332,2023-05-06,Premium,NYC_Downtown,69,M,79.99,,22,35.36363636363637,1,14,4,111.14,0.3425,0,1
M000333,2024-09-21,Premium,Upper_East_Side,26,M,79.99,2026-09-18,8,11.5,0,6,2,126.92,0.38,1,1
M000334,2024-06-01,VIP,Staten_Island,25,M,129.99,,15,33.93333333333333,1,12,5,191.23,0.375,0,4
M000335,2023-12-25,VIP,Staten_Island,38,M,129.99,,16,39.25,0,9,4,106.17,0.29333333333333333,0,4
M000336,2024-04-08,Senior,Manhattan_Premium,56,F,44.99,,14,29.357142857142858,1,8,1,159.1,0.425,0,2
M000337,2023-11-28,Senior,Midtown_Elite,48,Other,44.99,,9,42.55555555555556,0,8,2,57.150000000000006,0.41,0,2
M000338,2023-03-02,Student,Long_Island_City,21,F,39.99,,15,33.733333333333334,1,8,3,214.58,0.31666666666666665,0,3
M000339,2023-10-14,Premium,Queens_Central,46,Other,79.99,,11,16.545454545454547,1,7,4,18.38,0.42,0,1
M000340,2024-09-28,Student,Brooklyn_Heights,30,F,39.99,,15,21.666666666666668,2,10,5,157.65,0.3516666666666666,0,3
M000341,2024-11-30,Basic,Manhattan_Premium,35,M,49.99,,12,41.5,1,10,2,116.83000000000001,0.3625,0,0
M000342,2023-11-06,Senior,Long_Island_City,28,F,44.99,,11,37.90909090909091,1,6,2,90.58000000000001,0.21000000000000002,0,2
M000343,2023-02-17,Senior,Astoria_Fit,47,M,44.99,2024-05-25,15,22.0,0,11,5,143.82,0.4,1,2
M000344,2024-05-13,Basic,Astoria_Fit,27,F,49.99,,11,40.54545454545455,0,8,6,219.13,0.31857142857142856,0,0
M000345,2023-11-20,Student,NYC_Uptown,69,Other,39.99,,15,39.13333333333333,2,11,5,155.15,0.32199999999999995,0,3
M000346,2024-06-08,Senior,Bronx_Fitness,62,F,44.99,,13,23.53846153846154,1,10,6,204.93,0.2725,0,2
M000347,2024-03-11,Basic,Manhattan_Premium,32,M,49.99,,14,54.642857142857146,0,10,3,359.05,0.3742857142857143,0,0
M000348,2023-04-26,Senior,Upper_East_Side,66,Other,44.99,,13,31.53846153846154,1,12,2,37.31,0.345,0,2
M000349,2023-03-24,Senior,NYC_Uptown,29,F,44.99,,13,57.76923076923077,1,10,4,179.26,0.362,0,2
M000350,2024-05-01,Senior,Upper_East_Side,49,Other,44.99,,15,11.666666666666666,1,11,1,15.21,0.25,0,2
M000351,2024-09-22,VIP,Upper_East_Side,22,M,129.99,,8,55.25,0,7,2,231.42000000000002,0.32999999999999996,0,4
M000352,2023-08-07,Senior,Upper_East_Side,63,F,44.99,,10,46.0,1,8,2,77.27,0.385,0,2
M000353,2023-10-12,Basic,Williamsburg,58,Other,49.99,,17,21.11764705882353,0,8,7,126.82000000000001,0.36333333333333334,0,0
M000354,2023-08-20,Student,Manhattan_Premium,44,Other,39.99,,16,37.8125,0,12,4,64.9,0.35,0,3
M000355,2024-03-29,Student,Brooklyn_Heights,61,M,39.99,,11,52.72727272727273,2,7,2,163.36,0.38999999999999996,0,3
M000356,2023-03-31,VIP,Harlem_Strong,39,M,129.99,,13,33.38461538461539,0,8,3,170.47,0.355,0,4
M000357,2023-11-04,VIP,Midtown_Elite,60,Other,129.99,,11,28.0,0,7,2,0.0,0.0,0,4
M000358,2023-09-06,VIP,Staten_Island,23,F,129.99,,15,38.6,1,13,3,107.06,0.4366666666666667,0,4
M000359,2023-03-19,Student,Harlem_Strong,63,Other,39.99,,8,42.25,0,5,1,200.46,0.3666666666666667,0,3
M000360,2024-01-30,VIP,Upper_East_Side,64,Other,129.99,,12,28.416666666666668,0,9,1,222.11,0.256,0,4
M000361,2023-01-07,Senior,Upper_East_Side,33,Other,44.99,,8,44.625,0,6,1,195.23999999999998,0.392,0,2
M000362,2023-11-28,Student,Manhattan_Premium,42,Other,39.99,,16,43.4375,0,12,4,87.91,0.31,0,3
M000363,2023-01-15,Premium,Upper_East_Side,37,F,79.99,2023-11-11,16,27.125,1,9,4,91.19,0.37666666666666665,1,1
M000364,2023-05-15,Student,Upper_East_Side,51,Other,39.99,,10,11.0,0,6,4,129.87,0.3875,0,3
M000365,2023-06-04,Student,Williamsburg,53,M,39.99,,12,45.166666666666664,1,8,3,150.66,0.3,0,3
M000366,2023-12-30,Basic,Harlem_Strong,25,Other,49.99,,19,29.157894736842106,0,10,5,208.17000000000002,0.35571428571428576,0,0
M000367,2023-12-11,Basic,Brooklyn_Heights,35,M,49.99,,21,43.38095238095238,4,10,8,301.22,0.325,0,0
M000368,2023-07-14,Student,Midtown_Elite,19,F,39.99,,10,46.8,0,8,2,98.48,0.31,0,3
M000369,2024-06-01,Senior,Brooklyn_Heights,44,Other,44.99,,12,37.25,0,9,2,54.71,0.32,0,2
M000370,2024-02-16,VIP,Upper_East_Side,62,Other,129.99,,13,44.76923076923077,0,7,3,123.92,0.2866666666666667,0,4
M000371,2023-07-11,Student,Williamsburg,40,F,39.99,2024-11-03,15,21.266666666666666,0,10,4,133.66,0.36,1,3
M000372,2024-03-29,Senior,Queens_Central,62,Other,44.99,,13,50.76923076923077,0,9,4,110.07,0.38,0,2
M000373,2023-02-10,Student,Queens_Central,29,Other,39.99,,12,34.75,1,10,4,29.169999999999998,0.43,0,3
M000374,2023-06-25,Senior,Williamsburg,23,F,44.99,,7,26.0,1,5,2,159.32999999999998,0.3675,0,2
M000375,2023-03-04,VIP,Chinatown_Active,36,F,129.99,2023-04-11,14,14.857142857142858,0,9,2,129.12,0.3466666666666667,1,4
M000376,2024-04-12,Basic,Midtown_Elite,35,Other,49.99,,22,34.0,1,12,3,366.74,0.3442857142857143,0,0
M000377,2024-09-20,VIP,Bronx_Fitness,68,M,129.99,,11,34.63636363636363,0,9,4,18.98,0.32666666666666666,0,4
M000378,2024-05-03,Senior,Long_Island_City,31,M,44.99,2024-10-11,14,19.642857142857142,0,10,4,189.3,0.36333333333333334,1,2
M000379,2024-03-29,Premium,Staten_Island,27,M,79.99,2024-12-20,10,38.6,1,8,1,82.47,0.33999999999999997,1,1
M000380,2024-10-04,Basic,Manhattan_Premium,26,F,49.99,,13,33.76923076923077,2,10,2,11.38,0.35,0,0
M000381,2023-04-12,VIP,Astoria_Fit,29,M,129.99,,12,34.583333333333336,0,8,2,163.57,0.365,0,4
M000382,2023-05-28,Premium,Bronx_Fitness,39,M,79.99,,18,28.0,2,12,4,188.6,0.368,0,1
M000383,2024-10-28,Premium,NYC_Uptown,31,M,79.99,,15,33.6,1,11,3,185.44,0.2925,0,1
M000384,2024-09-24,Senior,Long_Island_City,23,M,44.99,,12,35.5,0,9,3,121.80999999999999,0.358,0,2
M000385,2023-09-06,Basic,Staten_Island,40,F,49.99,,16,27.375,0,10,1,208.89,0.29,0,0
M000386,2023-05-13,Basic,Bronx_Fitness,68,M,49.99,2023-07-22,12,21.083333333333332,0,9,4,314.67,0.3075,1,0
M000387,2024-04-04,Student,Harlem_Strong,64,F,39.99,,17,35.0,1,12,5,37.55,0.25,0,3
M000388,2023-04-15,Premium,Williamsburg,18,Other,79.99,,13,11.538461538461538,0,9,4,178.74,0.4033333333333333,0,1
M000389,2023-12-30,Student,Harlem_Strong,37,Other,39.99,,10,34.0,0,7,1,217.26,0.3525,0,3
M000390,2024-01-23,Premium,Brooklyn_Heights,52,F,79.99,,10,51.7,0,7,1,16.88,0.375,0,1
M000391,2023-10-30,Senior,Bronx_Fitness,57,M,44.99,,14,35.285714285714285,1,11,3,63.660000000000004,0.435,0,2
M000392,2023-12-01,Premium,Midtown_Elite,55,Other,79.99,,16,49.625,0,10,5,23.84,0.39,0,1
M000393,2023-12-12,Student,Brooklyn_Heights,21,F,39.99,,18,29.833333333333332,1,13,3,206.7,0.3,0,3
M000394,2023-04-29,Basic,Queens_Central,54,F,49.99,2023-06-28,7,44.285714285714285,0,6,3,251.3,0.3383333333333334,1,0
M000395,2023-09-11,Premium,Upper_East_Side,34,F,79.99,,7,44.714285714285715,1,5,1,141.45,0.33666666666666667,0,1
M000396,2023-09-14,Premium,Williamsburg,27,F,79.99,,18,26.555555555555557,1,11,5,94.36,0.29333333333333333,0,1
M000397,2023-09-27,Premium,Financial_District,38,F,79.99,,13,53.30769230769231,1,7,4,56.59,0.38999999999999996,0,1
M000398,2024-03-19,VIP,Queens_Central,56,F,129.99,,17,35.411764705882355,0,11,5,180.58,0.302,0,4
M000399,2023-12-07,Premium,Brooklyn_Heights,69,Other,79.99,2025-04-26,12,36.833333333333336,1,9,4,83.2,0.37,1,1
M000400,2023-08-30,VIP,Astoria_Fit,20,F,129.99,,12,35.333333333333336,0,10,3,151.85,0.3025,0,4
M000401,2023-12-15,Student,Long_Island_City,59,M,39.99,,13,28.0,1,9,3,153.58,0.3625,0,3
M000402,2023-01-30,Basic,NYC_Uptown,54,Other,49.99,,13,41.30769230769231,0,9,5,73.24000000000001,0.31,0,0
M000403,2024-05-11,Student,Manhattan_Premium,60,M,39.99,,14,44.5,0,11,0,199.31,0.36333333333333334,0,3
M000404,2023-09-04,Premium,NYC_Uptown,61,Other,79.99,,11,37.18181818181818,2,7,4,59.41,0.345,0,1
M000405,2024-06-23,Student,Financial_District,23,M,39.99,,15,46.13333333333333,0,10,1,2.05,0.31,0,3
M000406,2024-06-29,Premium,Harlem_Strong,18,F,79.99,,15,45.333333333333336,0,10,5,9.56,0.43,0,1
M000407,2024-01-07,Basic,Midtown_Elite,25,F,49.99,,6,51.0,1,5,2,144.18,0.37,0,0
M000408,2024-04-27,Senior,Harlem_Strong,21,Other,44.99,,11,44.81818181818182,3,9,2,70.92,0.28,0,2
M000409,2024-06-05,Premium,Staten_Island,55,F,79.99,,15,49.06666666666667,0,7,3,89.87,0.3433333333333333,0,1
M000410,2024-10-27,Student,Long_Island_City,63,Other,39.99,,6,57.666666666666664,0,6,3,171.41,0.318,0,3
M000411,2024-03-27,Premium,Long_Island_City,29,M,79.99,,22,44.36363636363637,1,11,5,104.39,0.34,0,1
M000412,2023-10-23,VIP,Astoria_Fit,34,M,129.99,,9,18.22222222222222,0,7,2,45.81,0.3,0,4
M000413,2023-10-06,Premium,Harlem_Strong,58,Other,79.99,,19,36.36842105263158,2,12,4,165.05,0.37,0,1
M000414,2024-06-09,Basic,Chinatown_Active,60,Other,49.99,,6,48.5,0,5,1,111.34,0.3425,0,0
M000415,2023-04-29,Student,Astoria_Fit,63,M,39.99,,12,27.833333333333332,0,8,0,102.97,0.37333333333333335,0,3
M000416,2023-07-23,Senior,NYC_Uptown,70,M,44.99,,8,39.25,0,5,2,243.62,0.386,0,2
M000417,2024-10-09,Premium,Staten_Island,53,F,79.99,,15,48.2,0,8,4,74.67,0.2625,0,1
M000418,2023-01-07,Senior,Financial_District,32,M,44.99,,8,28.875,0,6,1,129.51,0.4075,0,2
M000419,2023-05-21,Senior,Upper_East_Side,64,Other,44.99,,18,19.666666666666668,2,10,5,104.35,0.38,0,2
M000420,2024-07-26,VIP,Manhattan_Premium,64,Other,129.99,,14,43.785714285714285,1,9,4,100.0,0.26666666666666666,0,4
M000421,2023-02-24,Student,Harlem_Strong,70,M,39.99,,11,22.0,2,8,3,4.1,0.42,0,3
M000422,2023-06-15,Senior,Staten_Island,66,M,44.99,,16,22.875,0,9,4,46.18,0.39,0,2
M000423,2024-12-19,Student,Bronx_Fitness,43,Other,39.99,,7,54.57142857142857,0,6,1,89.35,0.28500000000000003,0,3
M000424,2023-10-02,VIP,Chinatown_Active,18,F,129.99,,18,41.166666666666664,1,12,3,115.67,0.38833333333333336,0,4
M000425,2024-10-16,Student,Queens_Central,61,F,39.99,2025-05-25,16,42.875,0,9,4,11.56,0.24,1,3
M000426,2024-04-25,Senior,NYC_Downtown,27,Other,44.99,,11,44.0,0,8,2,207.12,0.3425,0,2
M000427,2024-10-18,Premium,Upper_East_Side,48,Other,79.99,,17,32.0,1,11,3,153.42000000000002,0.345,0,1
M000428,2024-07-24,Premium,Brooklyn_Heights,19,Other,79.99,,12,38.5,0,10,3,124.59,0.2675,0,1
M000429,2023-04-14,Premium,Chinatown_Active,40,M,79.99,,5,20.0,0,5,1,25.75,0.45,0,1
M000430,2024-04-21,VIP,Harlem_Strong,66,F,129.99,,13,30.53846153846154,3,8,3,196.82999999999998,0.32,0,4
M000431,2023-07-04,VIP,Long_Island_City,66,F,129.99,2025-05-02,17,47.94117647058823,1,12,6,161.08,0.385,1,4
M000432,2024-08-07,VIP,Williamsburg,20,F,129.99,,15,40.06666666666667,0,9,4,232.43,0.32,0,4
M000433,2024-06-04,VIP,Midtown_Elite,25,Other,129.99,,14,60.785714285714285,0,9,3,61.15,0.365,0,4
M000434,2024-11-09,Premium,Astoria_Fit,64,F,79.99,,15,46.13333333333333,3,9,3,81.07,0.2966666666666667,0,1
M000435,2024-04-06,VIP,Brooklyn_Heights,46,Other,129.99,,19,21.894736842105264,1,10,5,168.16,0.38666666666666666,0,4
M000436,2023-06-05,Premium,Chinatown_Active,57,M,79.99,,13,43.23076923076923,1,7,3,178.52,0.385,0,1
M000437,2024-03-31,Premium,Manhattan_Premium,61,M,79.99,,15,23.666666666666668,2,11,5,49.47,0.425,0,1
M000438,2023-12-01,Student,Brooklyn_Heights,39,F,39.99,,13,35.38461538461539,1,10,3,150.92000000000002,0.298,0,3
